index,id,name,type,equipment,movementPattern,variantGroupId,efc,cnc,ssc,ttc,subMuscleGroup,muscles,technicalAspectCount,flagCount,highestSeverity,flagCodes,flagDetails,sample10Percent
816,hams_buenos_dias_barra_recta,Buenos Días con Barra Recta,Accesorio,Barra,Bisagra Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Cadena Posterior,Isquiosurales:primary:1.0:Isquiosurales / Cadena Posterior | Glúteo Mayor:secondary:0.7: | Erectores Espinales:secondary:0.8:,0,4,RED,3.1_HINGE_LOW_SSC | 1.1_ACTIVATION_ROLE | 1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"3.1_HINGE_LOW_SSC: Bisagra con barra usa ssc=0.5. || 1.1_ACTIVATION_ROLE: Erectores Espinales/secondary usa activation=0.8. || 1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Cadena Posterior"" en un padre sin cabezas declaradas (Isquiosurales).",
817,hams_buenos_dias_barra_ssb,Buenos Días con Barra Safety,Accesorio,Barra Safety,Bisagra Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Cadena Posterior,Isquiosurales:primary:1.0:Isquiosurales / Cadena Posterior | Glúteo Mayor:secondary:0.7: | Erectores Espinales:secondary:0.8:,0,3,ORANGE,1.1_ACTIVATION_ROLE | 1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.1_ACTIVATION_ROLE: Erectores Espinales/secondary usa activation=0.8. || 1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Cadena Posterior"" en un padre sin cabezas declaradas (Isquiosurales).",
818,hams_buenos_dias_mancuernas,Buenos Días con Mancuernas,Accesorio,Mancuerna,Bisagra Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Cadena Posterior,Isquiosurales:primary:1.0:Isquiosurales / Cadena Posterior | Glúteo Mayor:secondary:0.7: | Erectores Espinales:secondary:0.8:,0,3,ORANGE,1.1_ACTIVATION_ROLE | 1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.1_ACTIVATION_ROLE: Erectores Espinales/secondary usa activation=0.8. || 1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Cadena Posterior"" en un padre sin cabezas declaradas (Isquiosurales).",
819,hams_buenos_dias_banda,Buenos Días con Banda Elástica,Accesorio,Banda Elástica,Bisagra Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Cadena Posterior,Isquiosurales:primary:1.0:Isquiosurales / Cadena Posterior | Glúteo Mayor:secondary:0.7:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Cadena Posterior"" en un padre sin cabezas declaradas (Isquiosurales).",
820,hams_curl_femoral_tumbado_maquina,Curl Femoral Tumbado en Máquina,Aislamiento,Máquina,Flexión Rodilla,,2.8,2.2,0.5,2.0,Isquiosurales / Flexión,Isquiosurales:primary:1.0:Isquiosurales / Flexión | Pantorrillas:secondary:0.3:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Flexión"" en un padre sin cabezas declaradas (Isquiosurales).",
821,hams_curl_femoral_tumbado_unilateral_maquina,Curl Femoral Tumbado Unilateral en Máquina,Aislamiento,Máquina,Flexión Rodilla,,2.8,2.2,0.5,2.0,Isquiosurales / Flexión,Isquiosurales:primary:1.0:Isquiosurales / Flexión | Pantorrillas:secondary:0.3:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Flexión"" en un padre sin cabezas declaradas (Isquiosurales).",
822,hams_curl_femoral_sentado_maquina,Curl Femoral Sentado en Máquina,Aislamiento,Máquina,Flexión Rodilla,,2.8,2.2,0.5,2.0,Isquiosurales / Flexión,Isquiosurales:primary:1.0:Isquiosurales / Flexión | Pantorrillas:secondary:0.3:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Flexión"" en un padre sin cabezas declaradas (Isquiosurales).",
823,hams_curl_femoral_sentado_unilateral_maquina,Curl Femoral Sentado Unilateral en Máquina,Aislamiento,Máquina,Flexión Rodilla,,2.8,2.2,0.5,2.0,Isquiosurales / Flexión,Isquiosurales:primary:1.0:Isquiosurales / Flexión | Pantorrillas:secondary:0.3:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Flexión"" en un padre sin cabezas declaradas (Isquiosurales).",
824,hams_curl_femoral_pie_maquina,Curl Femoral de Pie en Máquina,Aislamiento,Máquina,Flexión Rodilla,,2.8,2.2,0.5,2.0,Isquiosurales / Flexión,Isquiosurales:primary:1.0:Isquiosurales / Flexión | Pantorrillas:secondary:0.3:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Flexión"" en un padre sin cabezas declaradas (Isquiosurales).",YES
825,hams_curl_femoral_pie_polea,Curl Femoral de Pie en Polea,Aislamiento,Polea,Flexión Rodilla,,2.8,2.2,0.5,2.0,Isquiosurales / Flexión,Isquiosurales:primary:1.0:Isquiosurales / Flexión | Pantorrillas:secondary:0.3:,0,5,BLUE,1.5_FREE_EMPHASIS | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Flexión"" en un padre sin cabezas declaradas (Isquiosurales). || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Polea (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.35–1.75).",
826,hams_curl_femoral_tumbado_mancuerna,Curl Femoral Tumbado con Mancuerna,Aislamiento,Mancuerna,Flexión Rodilla,,2.8,2.2,0.5,2.0,Isquiosurales / Flexión,Isquiosurales:primary:1.0:Isquiosurales / Flexión | Pantorrillas:secondary:0.3:,0,3,BLUE,1.5_FREE_EMPHASIS | 3.1_IQR_CNC | 3.1_IQR_TTC,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Flexión"" en un padre sin cabezas declaradas (Isquiosurales). || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Mancuerna (1.30–2.10). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Mancuerna (1.35–1.75).",
827,hams_curl_femoral_banda,Curl Femoral en Banda Elástica,Aislamiento,Banda Elástica,Flexión Rodilla,,2.8,2.2,0.5,2.0,Isquiosurales / Flexión,Isquiosurales:primary:1.0:Isquiosurales / Flexión | Pantorrillas:secondary:0.3:,0,5,BLUE,1.5_FREE_EMPHASIS | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Flexión"" en un padre sin cabezas declaradas (Isquiosurales). || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.35–1.75).",YES
828,hams_curl_femoral_trx,Curl Femoral en TRX,Aislamiento,TRX,Flexión Rodilla / Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Glúteo,Isquiosurales:primary:1.0:Isquiosurales / Glúteo | Glúteo Mayor:secondary:0.5:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Glúteo"" en un padre sin cabezas declaradas (Isquiosurales).",
829,hams_curl_nordic_peso_corporal,Curl Nórdico (Nordic Hamstring Curl),Aislamiento,Peso Corporal,Flexión Rodilla Eccéntrica,,2.8,2.2,0.5,2.0,Isquiosurales Eccéntrico,Isquiosurales:primary:1.0:Isquiosurales Eccéntrico | Glúteo Mayor:secondary:0.4:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales Eccéntrico"" en un padre sin cabezas declaradas (Isquiosurales).",
830,hams_glute_ham_raise_ghd,Glute Ham Raise (GHR) en Máquina GHD,Aislamiento,Máquina GHD,Extensión Rodilla / Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Glúteo,Isquiosurales:primary:1.0:Isquiosurales / Glúteo | Glúteo Mayor:secondary:0.7: | Erectores Espinales:secondary:0.5:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Glúteo"" en un padre sin cabezas declaradas (Isquiosurales).",
831,hams_peso_muerto_rumano_zercher_barra_recta,Peso Muerto Rumano Zercher con Barra Recta,Accesorio,Barra,Bisagra Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Core,Isquiosurales:primary:1.0:Isquiosurales / Core | Glúteo Mayor:secondary:0.8: | Erectores Espinales:secondary:0.8: | Core:secondary:0.7:,0,5,RED,3.1_HINGE_LOW_SSC | 1.1_ACTIVATION_ROLE | 1.1_ACTIVATION_ROLE | 1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"3.1_HINGE_LOW_SSC: Bisagra con barra usa ssc=0.5. || 1.1_ACTIVATION_ROLE: Glúteo Mayor/secondary usa activation=0.8. || 1.1_ACTIVATION_ROLE: Erectores Espinales/secondary usa activation=0.8. || 1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Core"" en un padre sin cabezas declaradas (Isquiosurales).",
832,hams_peso_muerto_rumano_zercher_maquina_smith,Peso Muerto Rumano Zercher en Máquina Smith,Accesorio,Máquina Smith,Bisagra Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Core,Isquiosurales:primary:1.0:Isquiosurales / Core | Glúteo Mayor:secondary:0.8: | Erectores Espinales:secondary:0.8: | Core:secondary:0.7:,0,4,ORANGE,1.1_ACTIVATION_ROLE | 1.1_ACTIVATION_ROLE | 1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.1_ACTIVATION_ROLE: Glúteo Mayor/secondary usa activation=0.8. || 1.1_ACTIVATION_ROLE: Erectores Espinales/secondary usa activation=0.8. || 1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Core"" en un padre sin cabezas declaradas (Isquiosurales).",
833,hams_buenos_dias_zercher_barra_recta,Buenos Días Zercher con Barra Recta,Accesorio,Barra,Bisagra Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Core,Isquiosurales:primary:1.0:Isquiosurales / Core | Glúteo Mayor:secondary:0.7: | Erectores Espinales:secondary:0.8: | Core:secondary:0.7:,0,4,RED,3.1_HINGE_LOW_SSC | 1.1_ACTIVATION_ROLE | 1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"3.1_HINGE_LOW_SSC: Bisagra con barra usa ssc=0.5. || 1.1_ACTIVATION_ROLE: Erectores Espinales/secondary usa activation=0.8. || 1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Core"" en un padre sin cabezas declaradas (Isquiosurales).",
834,hams_buenos_dias_zercher_maquina_smith,Buenos Días Zercher en Máquina Smith,Accesorio,Máquina Smith,Bisagra Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Core,Isquiosurales:primary:1.0:Isquiosurales / Core | Glúteo Mayor:secondary:0.7: | Erectores Espinales:secondary:0.8: | Core:secondary:0.7:,0,3,ORANGE,1.1_ACTIVATION_ROLE | 1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.1_ACTIVATION_ROLE: Erectores Espinales/secondary usa activation=0.8. || 1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Core"" en un padre sin cabezas declaradas (Isquiosurales).",
835,hams_buenos_dias_maquina_smith,Buenos Días en Máquina Smith,Accesorio,Máquina Smith,Bisagra Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Cadena Posterior,Isquiosurales:primary:1.0:Isquiosurales / Cadena Posterior | Glúteo Mayor:secondary:0.7: | Erectores Espinales:secondary:0.8:,0,3,ORANGE,1.1_ACTIVATION_ROLE | 1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.1_ACTIVATION_ROLE: Erectores Espinales/secondary usa activation=0.8. || 1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Cadena Posterior"" en un padre sin cabezas declaradas (Isquiosurales).",
836,glutes_patada_gluteo_lateral_polea,Patada de Glúteos Lateral en Polea,Aislamiento,Polea,Abducción/Extensión Cadera,,2.8,2.2,0.5,2.0,Glúteo Medio,Glúteo Medio:primary:1.0:Glúteo Medio | Glúteo Menor:secondary:0.6:,0,7,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.4_NONCANONICAL_MUSCLE | 1.7_PARENT_SUM_GT_ONE | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Medio"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.4_NONCANONICAL_MUSCLE: ""Glúteo Menor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.7_PARENT_SUM_GT_ONE: Suma por padre Glúteos=1.60; el runtime usa MAX y oculta el exceso. || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Polea (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.35–1.75).",
837,glutes_patada_gluteo_lateral_polea_unilateral,Patada de Glúteos Lateral en Polea Unilateral,Aislamiento,Polea,Abducción/Extensión Cadera,,2.8,2.2,0.5,2.0,Glúteo Medio,Glúteo Medio:primary:1.0:Glúteo Medio | Glúteo Menor:secondary:0.6:,0,7,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.4_NONCANONICAL_MUSCLE | 1.7_PARENT_SUM_GT_ONE | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Medio"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.4_NONCANONICAL_MUSCLE: ""Glúteo Menor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.7_PARENT_SUM_GT_ONE: Suma por padre Glúteos=1.60; el runtime usa MAX y oculta el exceso. || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Polea (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.35–1.75).",
838,glutes_patada_gluteo_lateral_banda,Patada de Glúteos Lateral en Banda Elástica,Aislamiento,Banda Elástica,Abducción/Extensión Cadera,,2.8,2.2,0.5,2.0,Glúteo Medio,Glúteo Medio:primary:1.0:Glúteo Medio | Glúteo Menor:secondary:0.6:,0,7,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.4_NONCANONICAL_MUSCLE | 1.7_PARENT_SUM_GT_ONE | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Medio"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.4_NONCANONICAL_MUSCLE: ""Glúteo Menor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.7_PARENT_SUM_GT_ONE: Suma por padre Glúteos=1.60; el runtime usa MAX y oculta el exceso. || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.35–1.75).",
839,glutes_patada_gluteo_lateral_maquina,Patada de Glúteo Lateral en Máquina,Aislamiento,Máquina,Abducción/Extensión Cadera,,2.8,2.2,0.5,2.0,Glúteo Medio,Glúteo Medio:primary:1.0:Glúteo Medio | Glúteo Menor:secondary:0.6:,0,3,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.4_NONCANONICAL_MUSCLE | 1.7_PARENT_SUM_GT_ONE,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Medio"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.4_NONCANONICAL_MUSCLE: ""Glúteo Menor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.7_PARENT_SUM_GT_ONE: Suma por padre Glúteos=1.60; el runtime usa MAX y oculta el exceso.",
840,glutes_patada_gluteo_lateral_peso_corporal,Patada de Glúteo Lateral a Cuatro Patas (Hidrante),Aislamiento,Peso Corporal,Abducción/Extensión Cadera,,2.8,2.2,0.5,2.0,Glúteo Medio,Glúteo Medio:primary:1.0:Glúteo Medio | Glúteo Menor:secondary:0.6:,0,3,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.4_NONCANONICAL_MUSCLE | 1.7_PARENT_SUM_GT_ONE,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Medio"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.4_NONCANONICAL_MUSCLE: ""Glúteo Menor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.7_PARENT_SUM_GT_ONE: Suma por padre Glúteos=1.60; el runtime usa MAX y oculta el exceso.",
841,glutes_step_up_gluteo_mancuernas,Step-Up al Cajón Enfocado en Glúteos con Mancuernas,Aislamiento,Mancuerna,Dominante Cadera Unilateral,,2.8,2.2,0.5,2.0,Glúteo Mayor,Glúteo Mayor:primary:1.0:Glúteo Mayor | Isquiosurales:secondary:0.5:,0,3,ORANGE,1.4_NONCANONICAL_MUSCLE | 3.1_IQR_CNC | 3.1_IQR_TTC,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Mancuerna (1.30–2.10). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Mancuerna (1.35–1.75).",
842,glutes_step_up_gluteo_kettlebell,Step-Up al Cajón Enfocado en Glúteos con Kettlebells,Aislamiento,Kettlebell,Dominante Cadera Unilateral,,2.8,2.2,0.5,2.0,Glúteo Mayor,Glúteo Mayor:primary:1.0:Glúteo Mayor | Isquiosurales:secondary:0.5:,0,5,ORANGE,1.4_NONCANONICAL_MUSCLE | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Kettlebell (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Kettlebell (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Kettlebell (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Kettlebell (1.35–1.75).",
843,glutes_step_up_gluteo_barra_recta,Step-Up al Cajón Enfocado en Glúteos con Barra Recta,Aislamiento,Barra,Dominante Cadera Unilateral,,2.8,2.2,0.5,2.0,Glúteo Mayor,Glúteo Mayor:primary:1.0:Glúteo Mayor | Isquiosurales:secondary:0.5:,0,3,ORANGE,1.4_NONCANONICAL_MUSCLE | 3.1_IQR_CNC | 3.1_IQR_TTC,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Barra (1.30–2.10). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Barra (1.35–1.75).",
844,glutes_step_up_gluteo_polea,Step-Up al Cajón Enfocado en Glúteos en Polea,Aislamiento,Polea,Dominante Cadera Unilateral,,2.8,2.2,0.5,2.0,Glúteo Mayor,Glúteo Mayor:primary:1.0:Glúteo Mayor | Isquiosurales:secondary:0.5:,0,5,ORANGE,1.4_NONCANONICAL_MUSCLE | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Polea (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.35–1.75).",
845,glutes_step_up_gluteo_maquina_smith,Step-Up al Cajón Enfocado en Glúteos en Máquina Smith,Aislamiento,Máquina Smith,Dominante Cadera Unilateral,,2.8,2.2,0.5,2.0,Glúteo Mayor,Glúteo Mayor:primary:1.0:Glúteo Mayor | Isquiosurales:secondary:0.5:,0,4,ORANGE,1.4_NONCANONICAL_MUSCLE | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Máquina Smith (1.59–2.69). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Máquina Smith (-0.12–0.47). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Máquina Smith (1.27–1.88).",
846,glutes_zancada_cruzada_mancuernas,Zancada Cruzada (Curtsy Lunge) con Mancuernas,Accesorio,Mancuerna,Dominante Cadera Unilateral,,2.8,2.2,0.5,2.0,Glúteo Medio / Mayor,Glúteo Medio:primary:1.0:Glúteo Medio / Mayor | Glúteo Medio:secondary:0.8: | Cuádriceps:secondary:0.5:,0,4,ORANGE,1.1_ACTIVATION_ROLE | 1.3_DUPLICATE_MUSCLE | 1.4_NONCANONICAL_MUSCLE | 1.7_PARENT_SUM_GT_ONE,"1.1_ACTIVATION_ROLE: Glúteo Medio/secondary usa activation=0.8. || 1.3_DUPLICATE_MUSCLE: Músculo repetido: Glúteo Medio. || 1.4_NONCANONICAL_MUSCLE: ""Glúteo Medio"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.7_PARENT_SUM_GT_ONE: Suma por padre Glúteos=1.80; el runtime usa MAX y oculta el exceso.",
847,glutes_zancada_cruzada_kettlebell,Zancada Cruzada (Curtsy Lunge) con Kettlebells,Accesorio,Kettlebell,Dominante Cadera Unilateral,,2.8,2.2,0.5,2.0,Glúteo Medio / Mayor,Glúteo Medio:primary:1.0:Glúteo Medio / Mayor | Glúteo Medio:secondary:0.8: | Cuádriceps:secondary:0.5:,0,4,ORANGE,1.1_ACTIVATION_ROLE | 1.3_DUPLICATE_MUSCLE | 1.4_NONCANONICAL_MUSCLE | 1.7_PARENT_SUM_GT_ONE,"1.1_ACTIVATION_ROLE: Glúteo Medio/secondary usa activation=0.8. || 1.3_DUPLICATE_MUSCLE: Músculo repetido: Glúteo Medio. || 1.4_NONCANONICAL_MUSCLE: ""Glúteo Medio"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.7_PARENT_SUM_GT_ONE: Suma por padre Glúteos=1.80; el runtime usa MAX y oculta el exceso.",
848,glutes_zancada_cruzada_barra_recta,Zancada Cruzada (Curtsy Lunge) con Barra Recta,Accesorio,Barra,Dominante Cadera Unilateral,,2.8,2.2,0.5,2.0,Glúteo Medio / Mayor,Glúteo Medio:primary:1.0:Glúteo Medio / Mayor | Glúteo Medio:secondary:0.8: | Cuádriceps:secondary:0.5:,0,4,ORANGE,1.1_ACTIVATION_ROLE | 1.3_DUPLICATE_MUSCLE | 1.4_NONCANONICAL_MUSCLE | 1.7_PARENT_SUM_GT_ONE,"1.1_ACTIVATION_ROLE: Glúteo Medio/secondary usa activation=0.8. || 1.3_DUPLICATE_MUSCLE: Músculo repetido: Glúteo Medio. || 1.4_NONCANONICAL_MUSCLE: ""Glúteo Medio"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.7_PARENT_SUM_GT_ONE: Suma por padre Glúteos=1.80; el runtime usa MAX y oculta el exceso.",
