index,id,name,type,equipment,movementPattern,variantGroupId,efc,cnc,ssc,ttc,subMuscleGroup,muscles,technicalAspectCount,flagCount,highestSeverity,flagCodes,flagDetails,sample10Percent
788,glutes_puente_gluteos_unilateral_peso_corporal,Puente de Glúteos Unilateral en Suelo,Aislamiento,Peso Corporal,Extensión Cadera Unilateral,,2.8,2.2,0.5,2.0,Glúteo Mayor Unilateral,Glúteos:primary:1.0:Glúteo Mayor Unilateral | Isquiosurales:secondary:0.4:,0,0,,,,
789,glutes_patada_gluteo_polea,Patada de Glúteos en Polea,Aislamiento,Polea,Extensión Cadera,,2.8,2.2,0.5,2.0,Glúteo Mayor,Glúteos:primary:1.0:Glúteo Mayor | Isquiosurales:secondary:0.3:,0,4,BLUE,3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Polea (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.35–1.75).",
790,glutes_patada_gluteo_polea_diagonal,Patada de Glúteos Diagonal en Polea,Aislamiento,Polea,Extensión/Abducción Cadera,,2.8,2.2,0.5,2.0,Glúteo Medio,Glúteos:primary:1.0:Glúteo Medio | Glúteos:secondary:0.5:mayor,0,6,ORANGE,1.3_DUPLICATE_MUSCLE | 1.7_PARENT_SUM_GT_ONE | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"1.3_DUPLICATE_MUSCLE: Músculo repetido: Glúteos. || 1.7_PARENT_SUM_GT_ONE: Suma por padre Glúteos=1.50; el runtime usa MAX y oculta el exceso. || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Polea (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.35–1.75).",
791,glutes_patada_gluteo_banda,Patada de Glúteos en Banda Elástica,Aislamiento,Banda Elástica,Extensión Cadera,,2.8,2.2,0.5,2.0,Glúteo Mayor,Glúteos:primary:1.0:Glúteo Mayor | Isquiosurales:secondary:0.3:,0,4,BLUE,3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.35–1.75).",
792,glutes_patada_gluteo_maquina,Patada de Glúteo en Máquina,Aislamiento,Máquina,Extensión Cadera,,2.8,2.2,0.5,2.0,Glúteo Mayor,Glúteos:primary:1.0:Glúteo Mayor | Isquiosurales:secondary:0.3:,0,0,,,,
793,glutes_patada_gluteo_peso_corporal,Patada de Glúteo a Cuatro Patas,Aislamiento,Peso Corporal,Extensión Cadera,,2.8,2.2,0.5,2.0,Glúteo Mayor,Glúteos:primary:1.0:Glúteo Mayor | Isquiosurales:secondary:0.3:,0,0,,,,YES
794,glutes_frog_pumps_peso_corporal,Frog Pumps (Puente Rana) con Peso Corporal,Aislamiento,Peso Corporal,Extensión Cadera / Rotación Externa,,2.8,2.2,0.5,2.0,Glúteo Mayor,Glúteos:primary:1.0:Glúteo Mayor | Glúteos:secondary:0.4:medio,0,2,ORANGE,1.3_DUPLICATE_MUSCLE | 1.7_PARENT_SUM_GT_ONE,1.3_DUPLICATE_MUSCLE: Músculo repetido: Glúteos. || 1.7_PARENT_SUM_GT_ONE: Suma por padre Glúteos=1.40; el runtime usa MAX y oculta el exceso.,
795,glutes_frog_pumps_disco,Frog Pumps (Puente Rana) con Disco,Aislamiento,Disco,Extensión Cadera / Rotación Externa,,2.8,2.2,0.5,2.0,Glúteo Mayor,Glúteos:primary:1.0:Glúteo Mayor | Glúteos:secondary:0.4:medio,0,3,ORANGE,1.3_DUPLICATE_MUSCLE | 1.7_PARENT_SUM_GT_ONE | 3.1_IQR_TTC,"1.3_DUPLICATE_MUSCLE: Músculo repetido: Glúteos. || 1.7_PARENT_SUM_GT_ONE: Suma por padre Glúteos=1.40; el runtime usa MAX y oculta el exceso. || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Disco (1.27–1.88).",
796,glutes_abduccion_cadera_sentado_maquina,Abducción de Cadera Sentado en Máquina,Aislamiento,Máquina,Abducción Cadera,,2.8,2.2,0.5,2.0,Glúteo Medio,Glúteos:primary:1.0:Glúteo Medio | Glúteos:secondary:0.6:menor | Tensor Fascia Lata:secondary:0.4:,0,4,ORANGE,1.3_DUPLICATE_MUSCLE | 1.4_NONCANONICAL_MUSCLE | 1.7_PARENT_SUM_GT_ONE | 1.5_FREE_EMPHASIS,"1.3_DUPLICATE_MUSCLE: Músculo repetido: Glúteos. || 1.4_NONCANONICAL_MUSCLE: ""Tensor Fascia Lata"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.7_PARENT_SUM_GT_ONE: Suma por padre Glúteos=1.60; el runtime usa MAX y oculta el exceso. || 1.5_FREE_EMPHASIS: Emphasis libre ""menor"" en Glúteos.",YES
797,glutes_abduccion_cadera_polea,Abducción de Cadera de Pie en Polea,Aislamiento,Polea,Abducción Cadera,,2.8,2.2,0.5,2.0,Glúteo Medio,Glúteos:primary:1.0:Glúteo Medio | Glúteos:secondary:0.6:menor,0,7,ORANGE,1.3_DUPLICATE_MUSCLE | 1.7_PARENT_SUM_GT_ONE | 1.5_FREE_EMPHASIS | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"1.3_DUPLICATE_MUSCLE: Músculo repetido: Glúteos. || 1.7_PARENT_SUM_GT_ONE: Suma por padre Glúteos=1.60; el runtime usa MAX y oculta el exceso. || 1.5_FREE_EMPHASIS: Emphasis libre ""menor"" en Glúteos. || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Polea (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.35–1.75).",
798,glutes_abduccion_cadera_banda,Abducción de Cadera en Banda Elástica,Aislamiento,Banda Elástica,Abducción Cadera,,2.8,2.2,0.5,2.0,Glúteo Medio,Glúteos:primary:1.0:Glúteo Medio | Glúteos:secondary:0.6:menor,0,7,ORANGE,1.3_DUPLICATE_MUSCLE | 1.7_PARENT_SUM_GT_ONE | 1.5_FREE_EMPHASIS | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"1.3_DUPLICATE_MUSCLE: Músculo repetido: Glúteos. || 1.7_PARENT_SUM_GT_ONE: Suma por padre Glúteos=1.60; el runtime usa MAX y oculta el exceso. || 1.5_FREE_EMPHASIS: Emphasis libre ""menor"" en Glúteos. || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.35–1.75).",
799,glutes_clamshells_banda,Clamshells (Almejas) con Banda Elástica,Aislamiento,Banda Elástica,Abducción / Rotación Externa Cadera,,2.8,2.2,0.5,2.0,Glúteo Medio,Glúteos:primary:1.0:Glúteo Medio | Glúteos:secondary:0.6:menor,0,7,ORANGE,1.3_DUPLICATE_MUSCLE | 1.7_PARENT_SUM_GT_ONE | 1.5_FREE_EMPHASIS | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"1.3_DUPLICATE_MUSCLE: Músculo repetido: Glúteos. || 1.7_PARENT_SUM_GT_ONE: Suma por padre Glúteos=1.60; el runtime usa MAX y oculta el exceso. || 1.5_FREE_EMPHASIS: Emphasis libre ""menor"" en Glúteos. || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.35–1.75).",
800,glutes_monster_walk_banda,Caminata del Monstruo (Monster Walk) con Banda,Aislamiento,Banda Elástica,Abducción / Estabilización,,2.8,2.2,0.5,2.0,Glúteo Medio,Glúteos:primary:1.0:Glúteo Medio | Glúteos:secondary:0.5:mayor,0,6,ORANGE,1.3_DUPLICATE_MUSCLE | 1.7_PARENT_SUM_GT_ONE | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"1.3_DUPLICATE_MUSCLE: Músculo repetido: Glúteos. || 1.7_PARENT_SUM_GT_ONE: Suma por padre Glúteos=1.50; el runtime usa MAX y oculta el exceso. || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.35–1.75).",
801,hams_peso_muerto_rumano_barra_recta,Peso Muerto Rumano con Barra Recta,Accesorio,Barra,Bisagra Cadera,,2.8,2.2,1.0,2.0,Isquiosurales / Glúteo,Isquiosurales:primary:1.0:Isquiosurales / Glúteo | Glúteos:secondary:0.7:mayor | Erectores Espinales:secondary:0.7:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Glúteo"" en un padre sin cabezas declaradas (Isquiosurales).",
802,hams_peso_muerto_rumano_mancuernas,Peso Muerto Rumano con Mancuernas,Accesorio,Mancuerna,Bisagra Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Glúteo,Isquiosurales:primary:1.0:Isquiosurales / Glúteo | Glúteos:secondary:0.7:mayor | Erectores Espinales:secondary:0.7:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Glúteo"" en un padre sin cabezas declaradas (Isquiosurales).",
803,hams_peso_muerto_rumano_kettlebell,Peso Muerto Rumano con Kettlebells,Accesorio,Kettlebell,Bisagra Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Glúteo,Isquiosurales:primary:1.0:Isquiosurales / Glúteo | Glúteos:secondary:0.7:mayor | Erectores Espinales:secondary:0.7:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Glúteo"" en un padre sin cabezas declaradas (Isquiosurales).",
804,hams_peso_muerto_rumano_polea,Peso Muerto Rumano en Polea,Accesorio,Polea,Bisagra Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Glúteo,Isquiosurales:primary:1.0:Isquiosurales / Glúteo | Glúteos:secondary:0.7:mayor | Erectores Espinales:secondary:0.7:,0,4,BLUE,1.5_FREE_EMPHASIS | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_TTC,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Glúteo"" en un padre sin cabezas declaradas (Isquiosurales). || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Accesorio, equipo=Polea (2.00–2.00). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Accesorio, equipo=Polea (2.50–2.50). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Accesorio, equipo=Polea (1.80–1.80).",
805,hams_peso_muerto_rumano_maquina_smith,Peso Muerto Rumano en Máquina Smith,Accesorio,Máquina Smith,Bisagra Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Glúteo,Isquiosurales:primary:1.0:Isquiosurales / Glúteo | Glúteos:secondary:0.7:mayor | Erectores Espinales:secondary:0.7:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Glúteo"" en un padre sin cabezas declaradas (Isquiosurales).",
806,hams_peso_muerto_rumano_unilateral_mancuerna,Peso Muerto Rumano Unilateral con Mancuerna,Accesorio,Mancuerna,Bisagra Cadera Unilateral,,2.8,2.2,0.5,2.0,Isquiosurales Unilateral,Isquiosurales:primary:1.0:Isquiosurales Unilateral | Glúteos:secondary:0.7:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales Unilateral"" en un padre sin cabezas declaradas (Isquiosurales).",
807,hams_peso_muerto_rumano_unilateral_kettlebell,Peso Muerto Rumano Unilateral con Kettlebell,Accesorio,Kettlebell,Bisagra Cadera Unilateral,,2.8,2.2,0.5,2.0,Isquiosurales Unilateral,Isquiosurales:primary:1.0:Isquiosurales Unilateral | Glúteos:secondary:0.7:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales Unilateral"" en un padre sin cabezas declaradas (Isquiosurales).",
808,hams_peso_muerto_rumano_unilateral_barra_recta,Peso Muerto Rumano Unilateral con Barra Recta,Accesorio,Barra,Bisagra Cadera Unilateral,,2.8,2.2,1.0,2.0,Isquiosurales Unilateral,Isquiosurales:primary:1.0:Isquiosurales Unilateral | Glúteos:secondary:0.7:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales Unilateral"" en un padre sin cabezas declaradas (Isquiosurales).",
809,hams_peso_muerto_rumano_b_stance_mancuernas,Peso Muerto Rumano B-Stance con Mancuernas,Accesorio,Mancuerna,Bisagra Cadera Unilateral,,2.8,2.2,0.5,2.0,Isquiosurales / Glúteo,Isquiosurales:primary:1.0:Isquiosurales / Glúteo | Glúteos:secondary:0.7:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Glúteo"" en un padre sin cabezas declaradas (Isquiosurales).",
810,hams_peso_muerto_rumano_b_stance_barra_recta,Peso Muerto Rumano B-Stance con Barra Recta,Accesorio,Barra,Bisagra Cadera Unilateral,,2.8,2.2,1.0,2.0,Isquiosurales / Glúteo,Isquiosurales:primary:1.0:Isquiosurales / Glúteo | Glúteos:secondary:0.7:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Glúteo"" en un padre sin cabezas declaradas (Isquiosurales).",
811,hams_peso_muerto_piernas_rigidas_barra_recta,Peso Muerto Piernas Rígidas con Barra Recta,Accesorio,Barra,Bisagra Cadera / Estiramiento,,2.8,2.2,1.0,2.0,Isquiosurales / Estiramiento,Isquiosurales:primary:1.0:Isquiosurales / Estiramiento | Glúteos:secondary:0.7:mayor | Erectores Espinales:secondary:0.7:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Estiramiento"" en un padre sin cabezas declaradas (Isquiosurales).",
812,hams_peso_muerto_piernas_rigidas_mancuernas,Peso Muerto Piernas Rígidas con Mancuernas,Accesorio,Mancuerna,Bisagra Cadera / Estiramiento,,2.8,2.2,0.5,2.0,Isquiosurales / Estiramiento,Isquiosurales:primary:1.0:Isquiosurales / Estiramiento | Glúteos:secondary:0.7:mayor | Erectores Espinales:secondary:0.7:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Estiramiento"" en un padre sin cabezas declaradas (Isquiosurales).",
813,hams_peso_muerto_piernas_rigidas_kettlebell,Peso Muerto Piernas Rígidas con Kettlebell,Accesorio,Kettlebell,Bisagra Cadera / Estiramiento,,2.8,2.2,0.5,2.0,Isquiosurales / Estiramiento,Isquiosurales:primary:1.0:Isquiosurales / Estiramiento | Glúteos:secondary:0.7:mayor | Erectores Espinales:secondary:0.7:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Estiramiento"" en un padre sin cabezas declaradas (Isquiosurales).",
814,hams_buenos_dias_barra_recta,Buenos Días con Barra Recta,Accesorio,Barra,Bisagra Cadera,,2.8,2.2,1.0,2.0,Isquiosurales / Cadena Posterior,Isquiosurales:primary:1.0:Isquiosurales / Cadena Posterior | Glúteos:secondary:0.7:mayor | Erectores Espinales:secondary:0.7:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Cadena Posterior"" en un padre sin cabezas declaradas (Isquiosurales).",
815,hams_buenos_dias_barra_ssb,Buenos Días con Barra Safety,Accesorio,Barra Safety,Bisagra Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Cadena Posterior,Isquiosurales:primary:1.0:Isquiosurales / Cadena Posterior | Glúteos:secondary:0.7:mayor | Erectores Espinales:secondary:0.7:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Cadena Posterior"" en un padre sin cabezas declaradas (Isquiosurales).",
816,hams_buenos_dias_mancuernas,Buenos Días con Mancuernas,Accesorio,Mancuerna,Bisagra Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Cadena Posterior,Isquiosurales:primary:1.0:Isquiosurales / Cadena Posterior | Glúteos:secondary:0.7:mayor | Erectores Espinales:secondary:0.7:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Cadena Posterior"" en un padre sin cabezas declaradas (Isquiosurales).",
817,hams_buenos_dias_banda,Buenos Días con Banda Elástica,Accesorio,Banda Elástica,Bisagra Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Cadena Posterior,Isquiosurales:primary:1.0:Isquiosurales / Cadena Posterior | Glúteos:secondary:0.7:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Cadena Posterior"" en un padre sin cabezas declaradas (Isquiosurales).",
818,hams_curl_femoral_tumbado_maquina,Curl Femoral Tumbado en Máquina,Aislamiento,Máquina,Flexión Rodilla,,2.8,2.2,0.5,2.0,Isquiosurales / Flexión,Isquiosurales:primary:1.0:Isquiosurales / Flexión | Pantorrillas:secondary:0.3:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Flexión"" en un padre sin cabezas declaradas (Isquiosurales).",
819,hams_curl_femoral_tumbado_unilateral_maquina,Curl Femoral Tumbado Unilateral en Máquina,Aislamiento,Máquina,Flexión Rodilla,,2.8,2.2,0.5,2.0,Isquiosurales / Flexión,Isquiosurales:primary:1.0:Isquiosurales / Flexión | Pantorrillas:secondary:0.3:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Flexión"" en un padre sin cabezas declaradas (Isquiosurales).",
820,hams_curl_femoral_sentado_maquina,Curl Femoral Sentado en Máquina,Aislamiento,Máquina,Flexión Rodilla,,2.8,2.2,0.5,2.0,Isquiosurales / Flexión,Isquiosurales:primary:1.0:Isquiosurales / Flexión | Pantorrillas:secondary:0.3:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Flexión"" en un padre sin cabezas declaradas (Isquiosurales).",
821,hams_curl_femoral_sentado_unilateral_maquina,Curl Femoral Sentado Unilateral en Máquina,Aislamiento,Máquina,Flexión Rodilla,,2.8,2.2,0.5,2.0,Isquiosurales / Flexión,Isquiosurales:primary:1.0:Isquiosurales / Flexión | Pantorrillas:secondary:0.3:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Flexión"" en un padre sin cabezas declaradas (Isquiosurales).",
822,hams_curl_femoral_pie_maquina,Curl Femoral de Pie en Máquina,Aislamiento,Máquina,Flexión Rodilla,,2.8,2.2,0.5,2.0,Isquiosurales / Flexión,Isquiosurales:primary:1.0:Isquiosurales / Flexión | Pantorrillas:secondary:0.3:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Flexión"" en un padre sin cabezas declaradas (Isquiosurales).",
823,hams_curl_femoral_pie_polea,Curl Femoral de Pie en Polea,Aislamiento,Polea,Flexión Rodilla,,2.8,2.2,0.5,2.0,Isquiosurales / Flexión,Isquiosurales:primary:1.0:Isquiosurales / Flexión | Pantorrillas:secondary:0.3:,0,5,BLUE,1.5_FREE_EMPHASIS | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Flexión"" en un padre sin cabezas declaradas (Isquiosurales). || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Polea (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.35–1.75).",
824,hams_curl_femoral_tumbado_mancuerna,Curl Femoral Tumbado con Mancuerna,Aislamiento,Mancuerna,Flexión Rodilla,,2.8,2.2,0.5,2.0,Isquiosurales / Flexión,Isquiosurales:primary:1.0:Isquiosurales / Flexión | Pantorrillas:secondary:0.3:,0,3,BLUE,1.5_FREE_EMPHASIS | 3.1_IQR_CNC | 3.1_IQR_TTC,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Flexión"" en un padre sin cabezas declaradas (Isquiosurales). || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Mancuerna (1.30–2.10). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Mancuerna (1.35–1.75).",
825,hams_curl_femoral_banda,Curl Femoral en Banda Elástica,Aislamiento,Banda Elástica,Flexión Rodilla,,2.8,2.2,0.5,2.0,Isquiosurales / Flexión,Isquiosurales:primary:1.0:Isquiosurales / Flexión | Pantorrillas:secondary:0.3:,0,5,BLUE,1.5_FREE_EMPHASIS | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Flexión"" en un padre sin cabezas declaradas (Isquiosurales). || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.35–1.75).",YES
826,hams_curl_femoral_trx,Curl Femoral en TRX,Aislamiento,TRX,Flexión Rodilla / Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Glúteo,Isquiosurales:primary:1.0:Isquiosurales / Glúteo | Glúteos:secondary:0.5:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Glúteo"" en un padre sin cabezas declaradas (Isquiosurales).",
827,hams_curl_nordic_peso_corporal,Curl Nórdico (Nordic Hamstring Curl),Aislamiento,Peso Corporal,Flexión Rodilla Eccéntrica,,2.8,2.2,0.5,2.0,Isquiosurales Eccéntrico,Isquiosurales:primary:1.0:Isquiosurales Eccéntrico | Glúteos:secondary:0.4:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales Eccéntrico"" en un padre sin cabezas declaradas (Isquiosurales).",
828,hams_glute_ham_raise_ghd,Glute Ham Raise (GHR) en Máquina GHD,Aislamiento,Máquina GHD,Extensión Rodilla / Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Glúteo,Isquiosurales:primary:1.0:Isquiosurales / Glúteo | Glúteos:secondary:0.7:mayor | Erectores Espinales:secondary:0.5:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Glúteo"" en un padre sin cabezas declaradas (Isquiosurales).",YES
829,hams_peso_muerto_rumano_zercher_barra_recta,Peso Muerto Rumano Zercher con Barra Recta,Accesorio,Barra,Bisagra Cadera,,2.8,2.2,1.0,2.0,Isquiosurales / Core,Isquiosurales:primary:1.0:Isquiosurales / Core | Glúteos:secondary:0.7:mayor | Erectores Espinales:secondary:0.7: | Core:secondary:0.7:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Core"" en un padre sin cabezas declaradas (Isquiosurales).",
830,hams_peso_muerto_rumano_zercher_maquina_smith,Peso Muerto Rumano Zercher en Máquina Smith,Accesorio,Máquina Smith,Bisagra Cadera,,2.8,2.2,0.5,2.0,Isquiosurales / Core,Isquiosurales:primary:1.0:Isquiosurales / Core | Glúteos:secondary:0.7:mayor | Erectores Espinales:secondary:0.7: | Core:secondary:0.7:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Core"" en un padre sin cabezas declaradas (Isquiosurales).",
831,hams_buenos_dias_zercher_barra_recta,Buenos Días Zercher con Barra Recta,Accesorio,Barra,Bisagra Cadera,,2.8,2.2,1.0,2.0,Isquiosurales / Core,Isquiosurales:primary:1.0:Isquiosurales / Core | Glúteos:secondary:0.7:mayor | Erectores Espinales:secondary:0.7: | Core:secondary:0.7:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis ""Isquiosurales / Core"" en un padre sin cabezas declaradas (Isquiosurales).",
